game_name,release_date,Added to Service,Removed from Service,metacritic_score,publisher,developer,System
Batman: The Telltale Series,8/2/2016,1/1/2020,2/1/2020,79,Telltale Games,Telltale Games,XB1/Series X|S
Disney Epic Mickey 2: The Power of Two,11/1/2012,2/1/2019,2/1/2020,59,Disney Interactive,"Junction Point, Junction Point Studios",Xbox
Just Cause 4,12/1/2018,3/1/2019,2/1/2020,70,Square Enix,"Square Enix, Avalanche Studios",Xbox
Batman: Arkham City,10/1/2011,2/1/2019,2/1/2020,77,Warner Bros. Interactive,Rocksteady Studios,Xbox
The Jackbox Party Pack 2,10/1/2015,8/1/2019,2/1/2020,80,Jackbox Games,Jackbox Games,Xbox
Batman: Arkham Asylum,8/1/2009,2/1/2019,2/1/2020,77,"Square Enix, Feral Interactive, Eidos Interactive",Rocksteady Studios,Xbox
Pumped BMX Pro,2/1/2019,2/1/2019,2/1/2020,53,Curve Digital,"Yeah Us!, Warp Digital Entertainment",Xbox
LEGO Star Wars II: The Original Trilogy,9/11/2006,1/1/2020,1/1/2020,,"Feral Interactive, LucasArts Entertainment, small, (OS X), TT Games Publishing","Traveller's Tales, Amaze Entertainment, small, (handheld)",XB360/OG Xbox
Styx: Shards of Darkness,3/13/2017,1/1/2020,1/1/2020,72,Focus Home Interactive,Cyanide Studio,XB1/Series X|S
Tekken 6,10/27/2007,1/1/2020,1/1/2020,80,"Bandai Namco Entertainment, BANDAI NAMCO Entertainment US",Bandai Namco Entertainment,XB360/OG Xbox
Jurassic World Evolution,6/12/2018,12/1/2019,1/1/2020,71,Frontier Developments,Frontier Developments,XB1/Series X|S
Tom Clancy's The Division,3/1/2016,12/1/2019,1/1/2020,80,Ubisoft Entertainment,"Ubisoft, Massive Entertainment",Xbox
LEGO City Undercover,3/1/2013,7/1/2019,1/1/2020,77,"Warner Bros. Interactive, Nintendo, TT Games","Traveller's Tales, TT Fusion",Xbox
Resident Evil 4,1/1/2005,7/1/2019,1/1/2020,76,Capcom,Capcom,Xbox
Just Cause 3,12/1/2015,1/1/2019,1/1/2020,71,Square Enix,"Square Enix, Avalanche Studios",Xbox
Middle-earth: Shadow of Mordor - Game of the Year Edition,9/1/2014,1/1/2019,1/1/2020,87,"Feral Interactive, Warner Bros. Interactive","Feral Interactive, Monolith Productions",Xbox
Saints Row: The Third,11/1/2011,1/1/2019,1/1/2020,84,THQ,Volition,Xbox
Castlevania: Lords of Shadow - Mirror of Fate HD,3/5/2013,12/1/2019,12/1/2019,72,"Konami, Konami Digital Entertainment-US","Konami Digital Entertainment, Mercury Steam Entertainment",XB360/OG Xbox
Insane Robots,7/10/2018,12/1/2019,12/1/2019,,Playniac,Playniac,XB1/Series X|S
Toy Story 3,6/15/2010,12/1/2019,12/1/2019,73,Disney Interactive,"Disney Interactive Studios, Avalanche Software",XB360/OG Xbox
The Final Station,8/29/2016,11/1/2019,12/1/2019,76,tinyBuild,"tinyBuild, Do My Best, Andrey Rumak, Oleg Sergeev",XB1/Series X|S
Headlander,7/1/2016,2/1/2019,12/1/2019,78,Adult Swim Games,"Double Fine Productions, Adult Swim",Xbox
Life is Strange,1/1/2015,1/1/2019,12/1/2019,85,"Square Enix, Feral Interactive",DONTNOD Entertainment,Xbox
Life is Strange: Before the Storm,8/1/2017,1/1/2019,12/1/2019,82,"Square Enix, Feral Interactive","Square Enix, Deck Nine",Xbox
Pro Evolution Soccer 2019,8/1/2018,12/1/2018,12/1/2019,82,Konami,PES Productions,Xbox
Tecmo Bowl: Throwback,4/1/2010,1/1/2018,12/1/2019,67,"Tecmo Koei America, Tecmo Koei","KOEI TECMO America, Southend Interactive, SouthEnd Interactive™",Xbox
Joy Ride Turbo,5/23/2012,11/1/2019,11/1/2019,,,,XB360/OG Xbox
Sherlock Holmes: The Devil's Daughter,6/10/2016,11/1/2019,11/1/2019,65,"Plug In Digital, Bigben Interactive",Frogwares,XB1/Series X|S
Robocraft Infinity,4/1/2018,4/1/2018,11/1/2019,55,,Freejam,Xbox
Star Wars: Jedi Starfighter,3/10/2002,11/1/2019,11/1/2019,80,,Disney Interactive Studios,XB360/OG Xbox
Friday the 13th: The Game,5/25/2017,10/1/2019,11/1/2019,61,Gun Media,"IllFonic, GUN MEDIA HOLDINGS",XB1/Series X|S
Pony Island,1/1/2016,6/1/2019,11/1/2019,86,Daniel Mullins Games,Daniel Mullins Games,PC
Tyranny: Gold Edition,11/1/2016,6/1/2019,11/1/2019,80,Paradox Interactive,Obsidian Entertainment,PC
Football Manager 2019,12/1/2018,6/1/2019,11/1/2019,86,SEGA,Sports Interactive,PC
LEGO Batman 3: Beyond Gotham,11/1/2014,5/1/2019,11/1/2019,74,"Feral Interactive, Warner Bros. Interactive, WB Games","Feral Interactive, Warner Bros. Interactive, Traveller's Tales, TT Games",Xbox
The Surge,5/1/2017,5/1/2019,11/1/2019,74,Focus Home Interactive,"Focus Home Interactive, Deck13",Xbox
Below,12/1/2018,12/1/2018,11/1/2019,70,"Microsoft Studios, Capybara Games",Capybara Games,Xbox
Strange Brigade,8/1/2018,12/1/2018,11/1/2019,75,Rebellion,Rebellion,Xbox
Agents of Mayhem,8/1/2017,11/1/2018,11/1/2019,73,Deep Silver,"Deep Silver, Volition",Xbox
MXGP3,5/1/2017,11/1/2018,11/1/2019,78,Milestone,Milestone,Xbox
Thomas Was Alone,6/1/2012,11/1/2018,11/1/2019,80,"Curve Digital, Bossa Studios, Bithell Games","Curve Digital, Bossa Studios, Bithell Games, Mike Bithell",Xbox
ABZÛ,8/1/2016,7/1/2018,11/1/2019,83,505 Games,Giant Squid,Xbox / PC
Darksiders II: Deathinitive Edition,8/1/2012,2/1/2018,11/1/2019,75,"THQ Nordic, Nordic Games Publishing","THQ Nordic, Vigil Games, Gunfire Games",Xbox
Darksiders: Warmastered Edition,1/1/2010,12/1/2017,11/1/2019,80,,,Xbox
GRID 2,5/1/2013,6/1/2017,11/1/2019,78,Codemasters,"Feral Interactive, Codemasters",Xbox
Ninja Gaiden 3: Razor's Edge,11/18/2012,10/1/2019,10/1/2019,,"Nintendo, Tecmo Koei","Koei Tecmo, Team NINJA, KOEI TECMO America",XB360/OG Xbox
Tembo the Badass Elephant,7/21/2015,10/1/2019,10/1/2019,,SEGA,"SEGA, Game Freak",XB1/Series X|S
Bolt,11/18/2008,10/1/2019,10/1/2019,,Disney Interactive,"Disney Interactive Studios, Avalanche Software",XB360/OG Xbox
We Were Here,2/3/2017,9/1/2019,10/1/2019,63,Total Mayhem Games,Total Mayhem Games,XB1/Series X|S
Resident Evil 5,3/1/2009,4/1/2019,10/1/2019,75,Capcom,Capcom,Xbox
Dead Island: Riptide - Definitive Edition,5/1/2016,10/1/2018,10/1/2019,57,Deep Silver,Techland,Xbox
>observer_,8/1/2017,8/1/2018,10/1/2019,86,"Aspyr, Bloober Team, Observer Studio","Bloober Team, Observer Studio",Xbox
Tekken Tag Tournament 2,9/11/2012,9/1/2019,9/1/2019,83,"Bandai Namco Entertainment, BANDAI NAMCO Entertainment US, Namco","BANDAI NAMCO Entertainment America, Bandai Namco Entertainment, NAMCO",XB360/OG Xbox
Hitman: The Complete First Season,3/11/2016,9/1/2019,9/1/2019,83,"Square Enix, Feral Interactive, Warner Bros. Interactive","Feral Interactive, Square Enix, IO Interactive",XB1/Series X|S
Earth Defense Force 2025,2/18/2014,9/1/2019,9/1/2019,,D3 Publisher,"D3 Publisher, SANDLOT",XB360/OG Xbox
Forza Motorsport 6,9/15/2015,8/1/2019,9/1/2019,87,Microsoft Studios,Turn 10 Studios,XB1/Series X|S
LEGO Batman 2: DC Super Heroes,6/1/2012,3/1/2019,9/1/2019,79,"Feral Interactive, Warner Bros. Interactive","Traveller's Tales, TT Fusion",Xbox
LEGO Indiana Jones: The Original Adventures,6/1/2008,10/1/2018,9/1/2019,77,"Disney Interactive, LucasArts Entertainment","Traveller's Tales, LucasArts Entertainment",Xbox
Split/Second,5/1/2010,10/1/2018,9/1/2019,82,Disney Interactive,"Disney Interactive Studios, Black Rock Studio, BlackRock Studios",Xbox
Onrush,6/1/2018,9/1/2018,9/1/2019,77,Deep Silver,Codemasters,Xbox
Ninja Gaiden Black,9/1/2005,11/1/2017,9/1/2019,94,"Koei Tecmo Games, Tecmo","Koei Tecmo, Team NINJA, Tecmo",Xbox
Super Street Fighter IV: Arcade Edition,2/1/2010,10/1/2017,9/1/2019,78,Capcom,"Capcom, Capcom U.S.A, DIMPS",Xbox
'Splosion Man,7/1/2009,6/1/2017,9/1/2019,84,Microsoft Studios,Twisted Pixel Games,Xbox
The Maw,1/1/2009,6/1/2017,9/1/2019,75,"Microsoft Studios, Twisted Pixel Games",Twisted Pixel Games,Xbox
Castlevania: Lords of Shadow,10/5/2010,8/1/2019,8/1/2019,84,Konami,"Konami Digital Entertainment, Kojima Productions, Mercury Steam Entertainment",XB360/OG Xbox
Gears of War 4,10/11/2016,8/1/2019,8/1/2019,85,Microsoft Studios,The Coalition,XB1/Series X|S
Torchlight,10/26/2009,8/1/2019,8/1/2019,83,"Microsoft Studios, Perfect World Entertainment, JoWooD Entertainment, Runic Games",Runic Games,XB360/OG Xbox
Big Crown: Showdown,12/14/2018,7/1/2019,8/1/2019,,Sold Out,"Hyper Luminal Games, SOLD OUT SALES & MARKETING",XB1/Series X|S
InnerSpace,1/1/2018,9/1/2018,8/1/2019,64,Aspyr,"Aspyr Media, PolyKnight Games",Xbox
Manual Samuel,10/1/2016,9/1/2018,8/1/2019,66,Curve Digital,"Curve Digital, Perfectly Paranormal",Xbox
Sky Force: Reloaded,2/1/2018,9/1/2018,8/1/2019,86,Infinite Dreams,Infinite Dreams,Xbox
Graveyard Keeper,8/1/2018,8/1/2018,8/1/2019,70,"tinyBuild, Magic Cat","tinyBuild, Lazy Bear Games, Magic Cat",Xbox
Alien Hominid HD,11/1/2004,6/1/2018,8/1/2019,79,"Microsoft Studios, The Behemoth",The Behemoth,Xbox
BattleBlock Theater,4/1/2013,6/1/2018,8/1/2019,85,"Microsoft Studios, The Behemoth",The Behemoth,Xbox
Garou: Mark of the Wolves,11/1/1999,9/1/2017,8/1/2019,77,"SNK, HAMSTER, Co.","DotEmu, SNK",Xbox
A Kingdom for Keflings,11/1/2008,6/1/2017,8/1/2019,78,,NinjaBee,Xbox
A World of Keflings,12/1/2010,6/1/2017,8/1/2019,77,"Microsoft Studios, NinjaBee",NinjaBee,Xbox
CastleStorm,5/1/2013,6/1/2017,8/1/2019,79,"Microsoft Studios, Zen Studios",Zen Studios,Xbox
Joe Danger 2: The Movie,10/1/2012,6/1/2017,8/1/2019,82,"Microsoft Studios, Hello Games",Hello Games,Xbox
Joe Danger: Special Edition,6/1/2010,6/1/2017,8/1/2019,88,"Microsoft Studios, Hello Games",Hello Games,Xbox
Monday Night Combat,8/1/2010,6/1/2017,8/1/2019,79,"Microsoft Studios, Uber Entertainment",Uber Entertainment,Xbox
N+,7/1/2015,6/1/2017,8/1/2019,83,"Microsoft Studios, Atari","Metanet Software, Slick Entertainment, SilverBirch",Xbox
Spelunky,9/1/2009,6/1/2017,8/1/2019,87,"Microsoft Studios, Mossmouth",Mossmouth,Xbox
Toy Soldiers,3/1/2010,6/1/2017,8/1/2019,81,Microsoft Studios,Signal Studios,Xbox
Toy Soldiers: Cold War,8/1/2011,6/1/2017,8/1/2019,81,Microsoft Studios,Signal Studios,Xbox
Meet the Robinsons,3/27/2007,7/1/2019,7/1/2019,,Disney Interactive,"Sony Interactive Entertainment, Disney Interactive Studios, Avalanche Software, Climax Group, Buena Vista Games",XB360/OG Xbox
INSIDE,6/28/2016,7/1/2019,7/1/2019,87,Playdead,Playdead,XB1/Series X|S
Castlevania: Symphony of the Night,3/20/1997,7/1/2019,7/1/2019,93,Konami,"Sony Interactive Entertainment, Konami Digital Entertainment, Digital Eclipse",XB360/OG Xbox
Rivals of Aether,3/28/2017,6/1/2019,7/1/2019,,Dan Fornace,Dan Fornace,XB1/Series X|S
Aftercharge,1/1/2019,1/1/2019,7/1/2019,69,Chainsawesome Games,Chainsawesome Games,Xbox
The LEGO Movie Videogame,2/1/2014,1/1/2019,7/1/2019,69,Warner Bros. Interactive,"Feral Interactive, Warner Bros. Interactive, Traveller's Tales, TT Fusion",Xbox
Dandara,2/1/2018,8/1/2018,7/1/2019,70,Raw Fury,"Raw Fury, Long Hat House",Xbox
Dead Rising 2,9/1/2010,8/1/2018,7/1/2019,79,Capcom,"Capcom U.S.A, Capcom Vancouver, Blue Castle Games",Xbox
HITMAN,3/1/2016,8/1/2018,7/1/2019,85,"Square Enix, Feral Interactive, Warner Bros. Interactive","Feral Interactive, Square Enix, IO Interactive",Xbox
Metal Slug XX,12/1/2009,8/1/2017,7/1/2019,61,SNK,SNK,Xbox
Defense Grid: The Awakening,12/1/2008,6/1/2017,7/1/2019,82,Hidden Path Entertainment,Hidden Path Entertainment,Xbox
Hexic 2,8/1/2007,6/1/2017,7/1/2019,72,Microsoft Studios,Carbonated Games,Xbox
Earth Defense Force 2017,3/20/2007,6/1/2019,6/1/2019,69,D3 Publisher,Sandlot Games,XB360/OG Xbox
NHL 19,10/16/2020,6/1/2019,6/1/2019,76,Electronic Arts,Electronic Arts,XB1/Series X|S
Portal: Still Alive,6/23/2008,6/1/2019,6/1/2019,90,Microsoft Studios,Valve Software,XB360/OG Xbox
The Golf Club 2019 featuring PGA Tour,8/28/2018,5/1/2019,6/1/2019,,2K Games,HB Studios Multimedia,XB1/Series X|S
Ultimate Marvel vs. Capcom 3,11/1/2011,1/1/2019,6/1/2019,78,Capcom,"Capcom, Capcom U.S.A",Xbox
Shadow Complex: Remastered,8/1/2009,7/1/2018,6/1/2019,80,,"Epic Games, ChAIR Entertainment",Xbox
Zombie Army Trilogy,3/1/2015,7/1/2018,6/1/2019,62,Rebellion,Rebellion,Xbox
Next Up Hero,7/1/2017,6/1/2018,6/1/2019,61,Aspyr,"Aspyr Media, Digital Continue",Xbox
Devil May Cry 4: Special Edition,6/1/2015,1/1/2018,6/1/2019,76,Capcom,Capcom,Xbox
Comic Jumper,8/10/2010,5/1/2019,5/1/2019,,Microsoft Studios,Twisted Pixel Games,XB360/OG Xbox
Marooners,9/15/2016,5/1/2019,5/1/2019,,M2H,M2H,XB1/Series X|S
Earth Defense Force: Insect Armageddon,7/5/2011,5/1/2019,5/1/2019,69,D3 Publisher,"D3 Publisher, Vicious Cycle Software",XB360/OG Xbox
Outcast: Second Contact,11/13/2017,4/1/2019,5/1/2019,65,"Infogrames, Bigben Interactive",Appeal,XB1/Series X|S
LEGO Star Wars: The Complete Saga,11/1/2007,6/1/2018,5/1/2019,80,"Warner Bros. Interactive, Disney Interactive, LucasArts Entertainment","Feral Interactive, Warner Bros. Interactive, Traveller's Tales",Xbox
STAR WARS: Knights of the Old Republic,7/1/2003,6/1/2018,5/1/2019,94,"Aspyr, LucasArts Entertainment","Aspyr Media, BioWare, Lucasfilm",Xbox
MotoGP 17,7/1/2017,6/1/2018,5/1/2019,73,Milestone,Milestone,Xbox
Star Wars: The Force Unleashed,9/1/2008,6/1/2018,5/1/2019,73,"THQ, LucasArts Entertainment","Aspyr Media, LucasArts Entertainment, n-Space, Krome Studios, Universomo",Xbox
Star Wars: The Force Unleashed II,10/1/2010,6/1/2018,5/1/2019,61,"Disney Interactive, LucasArts Entertainment","Aspyr Media, LucasArts Entertainment, Lucasfilm, Red Fly Studio",Xbox
Laser League,5/1/2018,5/1/2018,5/1/2019,81,505 Games,"505 Games, Roll7",Xbox
Comic Jumper,10/1/2010,6/1/2017,5/1/2019,74,Microsoft Studios,Twisted Pixel Games,Xbox
D4: Dark Dreams Don't Die,9/1/2014,6/1/2017,5/1/2019,76,"Microsoft Studios, AGM PLAYISM, Active Gaming Media",Access Games,Xbox
DmC: Devil May Cry - Definitive Edition,1/1/2013,6/1/2017,5/1/2019,86,Capcom,Ninja Theory,Xbox
JumpJet Rex,4/1/2016,6/1/2017,5/1/2019,76,"LOOT Interactive, TreeFortress Games","LOOT™ Interactive, TreeFortress Games",Xbox
Knight Squad,11/1/2015,6/1/2017,5/1/2019,71,"Chainsawesome Games, Chainsawesome",Chainsawesome Games,Xbox
Layers of Fear,2/1/2016,6/1/2017,5/1/2019,78,"Aspyr, Bloober Team","Bloober Team, Anshar Studios",Xbox
Mega Man Legacy Collection,8/1/2015,6/1/2017,5/1/2019,80,Capcom,"Capcom, Capcom U.S.A, Digital Eclipse",Xbox
Ms. Splosion Man,7/1/2011,6/1/2017,5/1/2019,83,"Microsoft Studios, Twisted Pixel","Microsoft, Twisted Pixel Games",Xbox
Shantae and the Pirate's Curse,10/1/2014,6/1/2017,5/1/2019,79,"WayForward, Wayforward Technologies",WayForward Technologies,Xbox
Super Mega Baseball: Extra Innings,8/1/2015,6/1/2017,5/1/2019,80,Metalhead Software,Metalhead Software,Xbox
Super Time Force,5/1/2014,6/1/2017,5/1/2019,80,"Microsoft Studios, Capy",Capy,Xbox
Tom Clancy's Ghost Recon Advanced Warfighter 2,3/6/2007,4/1/2019,4/1/2019,82,Ubisoft Entertainment,"Ubisoft, High Voltage Software, Red Storm, GRIN",XB360/OG Xbox
The Technomancer,6/27/2016,4/1/2019,4/1/2019,56,Focus Home Interactive,Spiders,XB1/Series X|S
Star Wars: Battlefront II,11/17/2017,4/1/2019,4/1/2019,74,Electronic Arts,Electronic Arts DICE,XB360/OG Xbox
Plants vs. Zombies: Garden Warfare 2,2/23/2016,3/1/2019,4/1/2019,81,Electronic Arts,"Electronic Arts, PopCap Games",XB1/Series X|S
OlliOlli2: XL Edition,8/1/2016,11/1/2018,4/1/2019,83,Devolver Digital,"Roll7, Roll 7",Xbox
Sheltered,3/1/2016,11/1/2018,4/1/2019,69,Team17 Digital,"Team17 Digital, Unicube",Xbox
Outlast,9/1/2013,10/1/2018,4/1/2019,80,Red Barrels,Red Barrels,Xbox
Homefront: The Revolution,5/1/2016,5/1/2018,4/1/2019,49,Deep Silver,"Deep Silver, Dambuster Studios",Xbox
Sonic & Knuckles,8/1/2017,5/1/2018,4/1/2019,69,SEGA,"SEGA, Backbone Entertainment",Xbox
Unmechanical: Extended Edition,8/1/2012,5/1/2018,4/1/2019,66,"Grip Digital sro, Teotl Studios",Talawa Games,Xbox
OlliOlli,1/1/2014,6/1/2017,4/1/2019,78,"Devolver Digital, Curve Digital, GHI Media","Devolver Digital, Carbon, Roll7, General Arcade",Xbox
Pumped BMX +,9/1/2015,6/1/2017,4/1/2019,56,Curve Digital,"Curve Digital, Carbon, Yeah Us!",Xbox
The Golf Club,8/1/2014,6/1/2017,4/1/2019,64,HB Studios,HB Studios,Xbox
The Swapper,5/1/2013,6/1/2017,4/1/2019,92,"Curve Digital, Facepalm Games","Curve Digital, Facepalm Games",Xbox
Metal Gear Rising: Revengeance,2/19/2013,3/1/2019,3/1/2019,83,Konami,Platinum Games,XB360/OG Xbox
Adventure Time: Pirates of the Enchiridion,7/17/2018,3/1/2019,3/1/2019,59,,,XB1/Series X|S
Star Wars Republic Commando,3/1/2005,3/1/2019,3/1/2019,78,"Disney Interactive, LucasArts Entertainment",LucasArts Entertainment,XB360/OG Xbox
Super Bomberman R,3/3/2017,2/1/2019,3/1/2019,,"Konami, Konami Digital Entertainment-US",Konami Digital Entertainment,XB1/Series X|S
Kingdom: New Lands,10/1/2015,4/1/2018,3/1/2019,87,Raw Fury,"Raw Fury, Noio, Licorice",Xbox
Late Shift,4/1/2017,4/1/2018,3/1/2019,72,"Wales Interactive, {CRYTIME}","Wales Interactive, CtrlMovie, {CRYTIME}",Xbox
Portal Knights,2/1/2016,4/1/2018,3/1/2019,77,505 Games,"505 Games, Keen Games",Xbox
Sacred Citadel,4/1/2013,4/1/2018,3/1/2019,63,Deep Silver,"Deep Silver, Southend Interactive, Southend",Xbox
Star Wars Jedi Knight: Jedi Academy,9/16/2003,2/1/2019,2/1/2019,81,"Aspyr, Disney Interactive, LucasArts Entertainment","Aspyr Media, Raven Software, Lucasfilm",XB360/OG Xbox
Bloodstained: Curse of the Moon,5/24/2018,2/1/2019,2/1/2019,78,Inti Creates,Inti Creates,XB1/Series X|S
F1 2015,7/1/2015,7/1/2017,2/1/2019,64,"Feral Interactive, Codemasters","Feral Interactive, Codemasters",Xbox
Assassin's Creed Rogue,11/11/2014,2/1/2019,2/1/2019,74,Ubisoft Entertainment,"Ubisoft, Ubisoft Kiev, Ubisoft Sofia",XB360/OG Xbox
WRC 6,10/7/2016,1/1/2019,2/1/2019,68,Bigben Interactive,"Plug In Digital, Kylotonn Entertainment",XB1/Series X|S
Aven Colony,7/1/2017,9/1/2018,2/1/2019,77,Team17 Digital,"Team17 Digital, Mothership Entertainment",Xbox
Shadow Warrior,9/1/2013,9/1/2018,2/1/2019,74,"Devolver Digital, GHI Media, 3D Realms","Devolver Digital, 3D Realms",Xbox
Dovetail Games: Euro Fishing,11/1/2015,3/1/2018,2/1/2019,61,"Dovetail Games, Dovetail Games - Fishing",Dovetail Games,Xbox
Resident Evil: Revelations 2,2/1/2015,3/1/2018,2/1/2019,75,Capcom,"Capcom, Capcom U.S.A, Tose",Xbox
Sonic CD,9/1/1993,3/1/2018,2/1/2019,82,"SEGA, Softkey",Sonic Team,Xbox
The Final Station,8/1/2016,3/1/2018,2/1/2019,70,tinyBuild,"tinyBuild, Do My Best, Andrey Rumak, Oleg Sergeev",Xbox
Kyub,7/1/2016,6/1/2017,2/1/2019,90,"NextNinja, Ninja Egg",NextNinja Co.,Xbox
Mega Coin Squad,8/1/2014,6/1/2017,2/1/2019,74,Adult Swim Games,"Adult Swim, Big Pixel Studios",Xbox
Far Cry 2,10/21/2008,1/1/2019,1/1/2019,85,Ubisoft Entertainment,"Ubisoft, Ubisoft Montreal",XB360/OG Xbox
Celeste,1/25/2018,1/1/2019,1/1/2019,91,Matt Makes Games,"Matt Makes Games, Extremely OK Games, Noel",XB1/Series X|S
Lara Croft and the Guardian of Light,8/5/2010,1/1/2019,1/1/2019,82,Square Enix,"Square Enix, Crystal Dynamics",XB360/OG Xbox
Never Alone (Kishima Ingitchuna),11/18/2014,12/1/2018,1/1/2019,70,E-Line Media,Upper One Games,XB1/Series X|S
The Escapists: The Walking Dead,9/1/2015,8/1/2018,1/1/2019,65,Team17 Digital,Team17 Digital,Xbox
Letter Quest: Grimm's Journey - Remastered,7/1/2014,2/1/2018,1/1/2019,77,Digerati Distribution,Bacon Bandit Games,Xbox
Dead Rising 3,11/1/2013,8/1/2017,1/1/2019,78,Microsoft Studios,Capcom Vancouver,Xbox
Electronic Super Joy,8/1/2013,6/1/2017,1/1/2019,77,"LOOT Interactive, Michael Todd Games","Broken Rules, LOOT™ Interactive, Michael Todd Games, MichaelToddGames",Xbox
Roundabout,9/1/2014,6/1/2017,1/1/2019,74,No Goblin,No Goblin,Xbox
Steredenn,5/1/2015,6/1/2017,1/1/2019,79,"Plug In Digital, Pixelnest Studio","Plug In Digital, Pixelnest Studio",Xbox
Mercenaries: Playground of Destruction,1/11/2005,12/1/2018,12/1/2018,,LucasArts Entertainment,Pandemic Studios,XB360/OG Xbox
Q.U.B.E. 2,3/13/2018,12/1/2018,12/1/2018,75,"Trapped Nerve Games, TrappedNerveGames","Toxic Games, Trapped Nerve Games",XB1/Series X|S
Dragon Age II,3/8/2011,12/1/2018,12/1/2018,81,Electronic Arts,BioWare,XB360/OG Xbox
Race the Sun,8/17/2013,11/1/2018,12/1/2018,79,Flippfly,FlippFly,XB1/Series X|S
Bayonetta,10/1/2009,1/1/2018,12/1/2018,90,"SEGA, Nintendo",Platinum Games,Xbox
Deadlight: Director's Cut,9/1/2014,1/1/2018,12/1/2018,69,Deep Silver,"Deep Silver, Abstraction Games, Tequila Works",Xbox
Injustice: Gods Among Us,4/1/2013,1/1/2018,12/1/2018,81,Warner Bros. Interactive,"Warner Bros. Interactive, NetherRealm Studios",Xbox
Metal Gear Solid V: Ground Zeroes,3/1/2014,1/1/2018,12/1/2018,76,Konami,Kojima Productions,Xbox
NBA Playgrounds,5/1/2017,1/1/2018,12/1/2018,66,"Saber Interactive, Mad Dog Games","Saber Interactive, Mad Dog Games",Xbox
WRC 5: FIA World Rally Championships,10/1/2010,1/1/2018,12/1/2018,70,Bigben Interactive,Milestone,Xbox
Farming Simulator 15,10/1/2014,6/1/2017,12/1/2018,54,Focus Home Interactive,Giants Software,Xbox
Dante's Inferno,2/5/2010,11/1/2018,11/1/2018,75,Electronic Arts,"Electronic Arts, Visceral Games",XB360/OG Xbox
Battlefield 1,10/21/2016,11/1/2018,11/1/2018,88,Electronic Arts,"Electronic Arts, Electronic Arts DICE",XB1/Series X|S
Assassin's Creed,11/13/2007,11/1/2018,11/1/2018,80,Ubisoft Entertainment,Ubisoft,XB360/OG Xbox
Victor Vran,7/23/2015,10/1/2018,11/1/2018,75,EuroVideo Medien,Haemimont Games,XB1/Series X|S
The Technomancer,6/1/2016,6/1/2018,11/1/2018,68,Focus Home Interactive,Spiders,Xbox
Casey Powell Lacrosse 16,3/1/2016,12/1/2017,11/1/2018,60,"Big Ant Studios, Big Ant Studios PTY","Big Ant Studios, Crosse Studios",Xbox
Mega Man 10,3/1/2010,12/1/2017,11/1/2018,79,Capcom,"Capcom, Capcom U.S.A, Inti Creates",Xbox
Sherlock Holmes: The Devil's Daughter,6/1/2016,12/1/2017,11/1/2018,66,"Plug In Digital, Bigben Interactive",Frogwares,Xbox
This War of Mine: The Little Ones,11/1/2014,12/1/2017,11/1/2018,78,Deep Silver,Deep Silver,Xbox
Resident Evil Zero,11/1/2002,6/1/2017,11/1/2018,69,Capcom,Capcom,Xbox
Hitman: Blood Money,5/29/2006,10/1/2018,10/1/2018,82,"Square Enix, Io-Interactive","Square Enix, IO Interactive",XB360/OG Xbox
Overcooked!,8/1/2016,10/1/2018,10/1/2018,81,Team17 Digital,"Team17 Digital, Ghost Town Games",XB1/Series X|S
Stuntman: Ignition,7/15/2010,10/1/2018,10/1/2018,,THQ,"Sony Interactive Entertainment, Paradigm Entertainment",XB360/OG Xbox
Livelock,8/30/2016,9/1/2018,10/1/2018,73,Perfect World Entertainment,"Tuque Games, Perfect World Entertainment",XB1/Series X|S
Oddworld: New 'n' Tasty,7/1/2014,11/1/2017,10/1/2018,86,Oddworld Inhabitants,"Oddworld Inhabitants, Just Add Water, Nephilim Games",Xbox
Mega Man 9,9/1/2008,11/1/2017,10/1/2018,82,Capcom,"Capcom U.S.A, Inti Creates",Xbox
Resident Evil,3/1/2002,11/1/2017,10/1/2018,82,Capcom,Capcom,Xbox
Sky Force: Anniversary,4/1/2015,11/1/2017,10/1/2018,77,Infinite Dreams,"Crunching Koalas, Infinite Dreams",Xbox
World of Van Helsing: Deathtrap,2/1/2015,11/1/2017,10/1/2018,80,NeocoreGames,NeoCoreGames,Xbox
Sega Vintage Collection: Monster World,5/23/2012,9/1/2018,9/1/2018,,SEGA,"SEGA, M2",XB360/OG Xbox
Prison Architect,10/5/2015,9/1/2018,9/1/2018,83,Introversion Software,"Double Eleven, Introversion Software",XB1/Series X|S
LEGO Star Wars III: The Clone Wars,3/21/2011,9/1/2018,9/1/2018,76,"Feral Interactive, Disney Interactive, LucasArts Entertainment","Feral Interactive, Traveller's Tales, LucasArts Entertainment",XB360/OG Xbox
For Honor,2/13/2017,8/1/2018,9/1/2018,76,Ubisoft Entertainment,"Ubisoft, Ubisoft Montreal, Ubisoft Toronto, Ubisoft Quebec, Blue Byte",XB1/Series X|S
Maldita Castilla EX: Cursed Castilla,12/1/2012,10/1/2017,9/1/2018,81,Abylight Studios,"Abylight Studios, Locomalito, Gryzor87",Xbox
Saints Row: Gat Out of Hell,1/1/2015,10/1/2017,9/1/2018,65,Deep Silver,"Deep Silver, Volition, High Voltage Software",Xbox
